Column1,id,Resource Acquisition:Substrate uptake:aromatic acid transport,Resource Acquisition:Substrate uptake:biopolymer transport,Resource Acquisition:Substrate uptake:carbohydrate transport:amino sugar transport,Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate acid transport,Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate derivative transport,Resource Acquisition:Substrate uptake:carbohydrate transport:carbohydrate phosphate transport,Resource Acquisition:Substrate uptake:carbohydrate transport:monosaccharide transport,Resource Acquisition:Substrate uptake:carbohydrate transport:oligosaccharide transport,Resource Acquisition:Substrate uptake:carbohydrate transport:polysaccharide transport,Resource Acquisition:Substrate uptake:carbohydrate transport:sugar alcohol transport,Resource Acquisition:Substrate uptake:carboxylate transport:dicarboxylate transport,Resource Acquisition:Substrate uptake:carboxylate transport:monocarboxylate transport,Resource Acquisition:Substrate uptake:carboxylate transport:tricarboxylate transport,Resource Acquisition:Substrate uptake:free amino acids transport,Resource Acquisition:Substrate uptake:ion transport:inorganic transport,Resource Acquisition:Substrate uptake:ion transport:metal transport,Resource Acquisition:Substrate uptake:lipid transport,Resource Acquisition:Substrate uptake:lipid transport:cell membrane lipid transport,Resource Acquisition:Substrate uptake:lipid transport:lipid precursor transport,Resource Acquisition:Substrate uptake:N compound transport:amide transport,Resource Acquisition:Substrate uptake:N compound transport:ammonium transport,Resource Acquisition:Substrate uptake:N compound transport:nitrate transport,Resource Acquisition:Substrate uptake:N compound transport:nitrite transport,Resource Acquisition:Substrate uptake:N compound:nitrogen transport,Resource Acquisition:Substrate uptake:N compound:urea transport,Resource Acquisition:Substrate uptake:N compound:uric acid transport,Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleobase transport,Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleoside transport,Resource Acquisition:Substrate uptake:nucleic acid component transport:nucleotide transport,Resource Acquisition:Substrate uptake:nucleic acid component transport:ribonucleoside transport,Resource Acquisition:Substrate uptake:organophosphorus compound transport,Resource Acquisition:Substrate uptake:osmolyte transport,Resource Acquisition:Substrate uptake:other transport,Resource Acquisition:Substrate uptake:peptide transport,Resource Acquisition:Substrate uptake:S compound transport,Resource Acquisition:Substrate uptake:secondary metabolite transport:siderophore-based transport,Resource Acquisition:Substrate uptake:vitamin transport:vitamin B transport,Resource Acquisition:Substrate uptake:vitamin transport:vitamin C transport,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:cellulose breakdown,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:chitin breakdown,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:heteromannan breakdown,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:mixed linkage glucan breakdown,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:xylan and heteroxylan breakdown,Resource Acquisition:Substrate degradation:complex carbohydrate depolymerization:xyloglucan breakdown,Resource Acquisition:Substrate degradation:simple compound degradation:protein degradation,Resource Acquisition:Substrate degradation:simple compound degradation:carbohydrate degradation,Resource Acquisition:Substrate degradation:simple compound degradation:sugar acid degradation,Resource Acquisition:Substrate degradation:simple compound degradation:alcohol degradation,Resource Acquisition:Substrate degradation:simple compound degradation:phenol degradation,Resource Acquisition:Substrate assimilation:C1 compounds:CO2 fixation,Resource Acquisition:Substrate assimilation:C1 compounds:methanotrophy,Resource Acquisition:Substrate assimilation:N compounds:assimilatory nitrate reduction,Resource Acquisition:Substrate assimilation:N compounds:nitrogen fixation,Resource Acquisition:Substrate assimilation:N compounds:ammonia assimilation,Resource Acquisition:Substrate assimilation:S compounds:assimilatory sulfate reduction,Resource Acquisition:Substrate assimilation:P compounds,Resource Use:Chemotrophy:chemoorganoheterotrophy:fermentation:fermentation of pyruvate,Resource Use:Chemotrophy:chemoorganoheterotrophy:fermentation:fermentation of acetylene,Resource Use:Chemotrophy:chemoorganoheterotrophy:aerobic respiration,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:N (denitrification),Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:S compounds,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:Fe,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:As,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:Se,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:hydrogenotrophic methanogenesis,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:acetoclastic methanogenesis,Resource Use:Chemotrophy:chemolithoheterotrophy:anaerobic respiration:methylotrophic methanogenesis,Resource Use:Chemotrophy:chemolithoautotrophy:N compounds as electron donor:ammonia oxidation,Resource Use:Chemotrophy:chemolithoautotrophy:N compounds as electron donor:nitrite oxidation,Resource Use:Chemotrophy:chemolithoautotrophy:S compounds as electron donor,Resource Use:Chemotrophy:chemolithoautotrophy:Fe compounds as electron donor,Resource Use:Chemotrophy:chemolithoautotrophy:H as electron donor,Resource Use:Phototrophy:photosystem:oxygenic,Resource Use:Phototrophy:photosystem:anoxygenic,Resource Use:Phototrophy:pigments:core,Resource Use:Phototrophy:pigments:core:anoxygenic,Resource Use:Phototrophy:pigments:accessory:carotenoid:carotene,Resource Use:Phototrophy:pigments:accessory:carotenoid:xanthophyll,Resource Use:Phototrophy:pigments:accessory:phycobiliprotein,Stress Tolerance:General:scavenging of reactive oxygen species,"Stress Tolerance:General:protection, repair, degradation of denatured/misfolded proteins",Stress Tolerance:General:biofilm formation,"Stress Tolerance:Specific:temperature:high:protection, repair, degradation of denatured/misfolded proteins",Stress Tolerance:Specific:temperature:high:heat-induced transcriptional regulation,Stress Tolerance:Specific:temperature:low:membrane stabilization,Stress Tolerance:Specific:temperature:low:destabilization of secondary structures in mRNAs,Stress Tolerance:Specific:temperature:low:cold-sensing machinery,Stress Tolerance:Specific:desiccation/osmotic/salt stress:accumulation of compatible solutes,Stress Tolerance:Specific:desiccation/osmotic/salt stress:enhancement of microenvironment,Stress Tolerance:Specific:desiccation/osmotic/salt stress:osmotic sensing,"Stress Tolerance:Specific:pH stress:protection, repair, degradation of denatured/misfolded proteins",Stress Tolerance:Specific:pH stress:membrane stabilization,Stress Tolerance:Specific:pH stress:redox sensing,Stress Tolerance:Specific:pH stress:consumption of excessive cytoplasmic protons,Stress Tolerance:Specific:oxidative stress:scavenging of reactive oxygen species,Stress Tolerance:Specific:oxidative stress:redox sensing,Stress Tolerance:Specific:oxygen limitation:redox sensing,Stress Tolerance:Specific:oxygen limitation:oxygen sensing,Stress Tolerance:Specific:envelope stress:misfolded protein/secretion stress sensing,Stress Tolerance:Specific:envelope stress:phage resistance,mingentime,ogt,bin length
40,H1-18-all-fractions_metab_conc_14,0,0,0,0,0,0,3,2,2,1,2,2,0,2,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,4,2,2,4,8,3,18,4,0,0,0,0,3,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,7,1,1,2,0,2,2,0,2,1,1,1,2,0,0,0,0,1,7.02373973648272,35.2306903212458,4276527
41,H1-18-all-fractions_metab_conc_17,0,2,0,0,0,0,1,0,1,0,1,0,0,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,3,2,3,6,2,23,3,0,0,0,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,2,0,1,2,0,1,0,1,2,1,0,0,0,0,0,21.9835535407,35.6939827783824,3411861
42,H1-18-all-fractions_metab_conc_19,1,3,0,0,0,0,3,0,2,1,1,0,1,5,1,4,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,3,0,3,2,1,2,4,2,26,1,0,0,0,0,3,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,4,1,0,2,0,2,2,0,2,1,1,2,2,1,1,0,0,0,10.2955229278891,36.8967826469474,2604427
43,H1-18-all-fractions_metab_conc_2,1,3,1,2,0,0,11,4,2,3,7,2,1,23,5,11,4,0,3,1,1,1,1,1,2,0,3,2,1,0,2,2,1,4,2,1,4,1,3,3,1,1,4,3,34,4,0,0,0,1,5,0,0,2,1,0,1,0,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,3,7,1,0,3,0,6,3,0,2,1,2,3,3,1,1,0,0,1,1.7884809649321,28.9077524090508,6080508
44,H1-18-all-fractions_metab_conc_20,0,2,0,0,0,0,5,1,1,1,1,0,0,2,3,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,3,3,2,2,5,3,28,4,0,0,0,0,1,0,0,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,2,0,2,3,0,2,0,1,3,1,0,0,0,0,0,15.5937812124664,31.8477762241081,3502274
64,H1-18-all-fractions_metab_maxbC_21,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2,2,2,2,0,19,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,12.8563040534391,36.2245654643876,2052034
45,H1-18-all-fractions_metab_conc_22,0,2,0,0,0,0,2,0,0,0,1,1,0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,3,3,3,2,4,1,24,3,0,0,0,0,2,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,1,0,2,2,0,1,0,1,2,1,0,0,0,0,0,14.352271922889,35.2531967823169,2680896
46,H1-18-all-fractions_metab_conc_23,0,0,0,0,0,0,4,1,2,0,1,0,0,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,3,1,1,5,2,16,3,0,0,0,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,5.25390499036614,34.1264583851701,2606019
27,H1-18-all-fractions_conc_24,0,3,0,1,0,0,3,2,2,0,3,1,0,5,4,5,2,0,1,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,3,0,3,4,1,3,6,2,31,4,1,0,0,0,3,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,1,0,3,0,1,2,0,2,0,0,4,1,0,0,0,0,1,4.43799566486671,33.8851168664336,4253190
47,H1-18-all-fractions_metab_conc_27,1,0,0,0,0,0,2,0,2,0,1,1,0,5,5,7,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,2,0,2,1,1,2,1,2,21,4,0,0,0,0,1,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,5,1,0,3,1,3,1,0,1,1,1,1,2,1,1,0,0,1,2.27694704260841,32.0226587836253,3916357
62,H1-18-all-fractions_metab_maxb_28,0,0,0,0,0,0,5,1,2,2,2,2,1,5,6,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3,2,1,2,7,2,24,5,0,0,0,0,3,0,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,7,1,0,2,1,6,0,0,2,0,1,2,0,1,1,0,0,1,6.23305646214068,40.9133549165958,3823048
28,H1-18-all-fractions_conc_3,0,3,0,0,0,0,0,2,1,0,3,0,0,5,4,7,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2,1,0,1,1,0,3,0,2,3,1,1,4,1,32,3,0,0,0,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,6,1,0,2,0,4,1,0,2,1,0,4,1,0,0,0,0,1,8.33625275034838,33.5614322630651,4313864
29,H1-18-all-fractions_conc_32,0,2,0,0,0,0,1,1,2,0,0,0,0,3,2,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,1,0,3,4,1,3,6,2,30,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,2,0,1,1,0,2,1,0,2,1,0,0,0,1,1,3.08805883348018,33.8909227404157,2751470
48,H1-18-all-fractions_metab_conc_36,0,3,0,0,0,0,4,2,1,1,3,2,1,8,3,8,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,3,0,2,2,1,1,3,0,22,1,0,0,0,0,2,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,7,1,1,3,0,3,1,0,3,1,1,2,1,1,1,0,0,0,14.048084759334,37.876949718703,4029404
49,H1-18-all-fractions_metab_conc_37,0,2,0,1,0,0,2,1,2,0,4,1,0,4,3,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,4,0,4,4,1,3,9,5,29,5,1,0,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,1,3,0,2,3,0,2,1,0,2,1,0,0,0,0,1,4.77296482538799,33.5739423995046,4706290
50,H1-18-all-fractions_metab_conc_40,0,2,0,0,0,0,1,1,2,0,2,0,0,3,4,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,4,0,2,2,1,1,5,1,29,2,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,6,1,0,2,0,1,1,0,2,0,0,3,2,0,0,0,0,1,7.64161163831686,34.6460666426798,3148417
51,H1-18-all-fractions_metab_conc_44,0,2,0,1,0,0,1,0,2,0,0,0,0,6,0,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,3,4,1,3,6,2,30,1,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,6,1,0,2,0,1,2,0,2,1,0,2,1,0,0,0,1,1,4.47110644196398,32.8864098188478,2902539
63,H1-18-all-fractions_metab_maxb_45,0,2,0,1,0,0,2,1,1,0,3,1,0,3,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,4,1,3,11,4,22,2,0,0,0,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,6,0,0,3,0,2,2,0,1,0,0,1,1,0,0,0,0,0,8.53937718007803,31.6557928795813,3620094
52,H1-18-all-fractions_metab_conc_47,1,3,0,1,0,0,7,8,4,1,4,1,1,10,5,9,3,0,1,0,1,1,1,1,1,0,0,1,0,0,2,2,0,2,2,1,3,0,5,3,2,4,13,4,33,3,0,0,0,0,3,0,0,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,1,3,0,3,3,0,2,1,1,3,3,0,0,0,0,0,4.53554513428567,28.4776894675918,6407978
53,H1-18-all-fractions_metab_conc_5,0,3,0,0,0,0,4,2,1,1,1,0,0,6,4,4,2,0,1,0,1,0,0,1,1,0,1,0,1,0,4,1,0,0,1,0,3,0,3,2,1,1,5,5,25,2,0,0,0,0,4,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,3,7,1,1,3,0,3,3,0,2,1,1,2,3,1,1,0,0,0,17.8708690979242,34.447458401391,5243836
30,H1-18-all-fractions_conc_53,0,0,0,0,0,0,7,5,3,0,2,1,0,4,4,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,0,5,4,3,2,10,5,32,5,0,0,0,0,3,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,7,2,7,1,0,2,1,3,2,0,2,0,1,1,1,0,0,0,0,1,15.2232940591523,34.1988819854466,8784585
31,H1-18-all-fractions_conc_55,0,3,0,0,0,0,4,6,2,1,4,1,2,10,7,8,2,0,1,1,1,0,0,1,0,0,0,1,1,0,2,1,0,1,2,2,4,0,2,3,1,1,7,1,37,1,1,0,0,0,4,0,0,2,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,7,1,0,4,1,4,2,0,2,1,2,2,3,1,1,0,0,0,0.707483235332396,28.2187838453177,4935414
54,H1-18-all-fractions_metab_conc_56,0,0,1,0,0,0,5,4,2,1,3,1,0,6,5,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,4,4,2,2,11,5,27,4,0,0,0,1,4,0,0,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,6,0,0,1,0,3,2,0,2,1,1,2,2,0,0,0,0,1,16.5704840104886,34.7752191131583,7909950
55,H1-18-all-fractions_metab_conc_57,0,3,0,0,0,0,1,0,0,0,2,1,0,6,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,1,1,4,2,29,4,0,0,0,0,2,0,0,3,1,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,7,1,0,2,1,3,2,0,2,0,1,3,1,0,0,0,2,1,12.5792723700833,29.0137620786492,5425631
56,H1-18-all-fractions_metab_conc_61,0,0,0,0,0,0,0,4,1,0,1,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,3,1,2,3,4,2,24,1,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,6,1,0,2,0,3,0,0,1,0,1,2,0,0,0,0,0,0,5.85961372369737,37.0346241949046,2433400
57,H1-18-all-fractions_metab_conc_62,0,3,0,0,0,0,1,1,1,0,3,0,0,5,2,5,2,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,2,0,2,3,1,1,5,2,30,1,0,0,0,0,3,0,0,2,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,7,1,0,4,0,4,3,0,2,1,1,2,1,0,0,0,0,1,5.56559562770777,29.6306865119645,3602972
65,H1-18-all-fractions_metab_maxbC_65,0,2,0,0,0,0,1,0,0,0,3,0,0,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,3,2,1,1,6,1,24,2,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,2,0,1,2,0,2,0,0,2,1,0,0,0,0,0,11.2120019003314,37.033984016221,2279898
34,H1-18-all-fractions_metab_69,0,2,0,0,0,0,2,1,2,0,3,1,0,2,1,5,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,1,1,6,1,30,1,0,0,0,0,3,0,0,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,1,0,3,0,1,3,0,2,1,1,1,2,0,0,0,0,1,7.70028545068381,33.8795123489994,2542617
58,H1-18-all-fractions_metab_conc_71,0,0,0,0,0,0,0,2,2,0,1,1,0,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,1,1,4,1,26,1,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,4.73066805040806,43.4032891930117,1950784
59,H1-18-all-fractions_metab_conc_80,0,0,0,0,0,0,1,0,1,0,1,0,0,3,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,1,1,4,0,20,2,0,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,1,0,3,0,1,2,0,2,1,0,1,1,0,0,0,0,0,14.5912558697962,37.2535971928999,2429613
36,H1-18-all-fractions_metab_85,0,0,0,0,0,0,2,2,2,2,0,2,0,3,4,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,5,3,2,3,8,5,26,2,0,0,0,0,3,0,0,2,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,1,0,1,1,0,2,0,1,2,1,0,0,0,0,1,14.5819319101425,37.7139079727623,6001450
60,H1-18-all-fractions_metab_conc_86,0,0,0,0,0,0,2,2,2,0,2,1,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,2,1,1,5,1,24,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,5,1,0,3,0,1,2,0,2,1,0,2,1,0,0,0,0,1,7.03141884091375,35.8076294222653,3022353
32,H1-18-all-fractions_conc_96,0,0,1,0,0,0,4,6,2,0,3,2,0,8,5,6,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,6,4,1,3,13,4,35,5,0,0,0,0,1,1,0,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,1,6,1,0,2,1,3,1,0,2,1,2,3,2,1,1,0,0,1,5.04202507306815,32.1420079683255,5967540
33,H1-18-all-fractions_maxb_99,0,0,0,0,0,0,0,4,1,0,2,1,0,3,4,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,3,0,2,2,2,3,3,1,26,1,0,0,0,0,2,0,0,3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,7,1,0,2,0,3,1,0,2,0,1,0,0,1,1,0,0,0,7.37027673307422,36.1840931794138,2851814
77,H2-16-all-fractions_metab_conc_1,0,2,0,0,0,0,2,0,0,0,2,1,0,3,2,3,1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,6,4,1,2,11,4,26,4,0,0,0,0,2,0,0,2,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,1,0,2,0,3,3,0,2,1,0,3,1,0,0,0,2,1,15.4882428221345,32.9911883765681,4412935
78,H2-16-all-fractions_metab_conc_100,1,3,1,2,0,0,12,4,2,3,6,2,1,23,4,11,4,0,3,1,1,0,0,1,1,0,3,2,1,0,2,2,1,4,2,2,4,1,3,2,1,1,5,3,33,4,0,0,0,1,5,0,0,2,1,0,1,0,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,4,7,1,0,3,0,5,4,0,2,1,2,4,3,1,1,0,0,1,3.12100298871761,29.0923585016449,6191342
79,H2-16-all-fractions_metab_conc_101,1,3,0,0,0,0,5,2,2,1,7,2,2,5,6,7,3,0,2,1,1,1,1,1,1,0,3,1,0,0,2,1,0,1,2,1,4,0,2,2,1,2,5,1,29,1,0,0,0,1,4,0,0,2,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,5,2,5,1,0,3,0,3,2,0,2,1,1,1,2,0,0,0,0,0,2.19271323290437,30.2740154157844,5351632
80,H2-16-all-fractions_metab_conc_111,0,0,0,0,0,0,2,2,2,1,1,2,0,2,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,4,2,2,4,9,2,20,3,0,0,0,0,2,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,7,1,1,3,0,2,2,0,2,1,1,2,2,0,0,0,0,1,5.92928580511604,36.0293078189921,4067991
67,H2-16-all-fractions_metab_114,0,2,0,0,0,0,2,1,2,0,2,0,1,6,5,8,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,1,0,3,0,2,2,1,1,8,0,27,2,0,0,0,0,4,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1,2,1,0,2,0,4,1,0,1,0,1,4,2,0,0,0,0,0,6.6476772804604,35.6397408908533,4340102
81,H2-16-all-fractions_metab_conc_119,0,0,0,1,0,0,5,4,2,2,2,3,0,7,4,7,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8,4,1,4,15,6,36,3,0,0,0,0,3,1,0,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,7,2,7,1,0,1,1,4,2,0,2,1,2,3,1,1,1,0,0,1,5.03961736063659,35.1110172456928,6865070
68,H2-16-all-fractions_metab_12,0,2,0,0,0,0,1,0,1,0,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,2,1,1,7,1,26,1,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,1,0,2,0,2,2,0,2,0,0,2,1,0,0,0,1,1,13.951466483776,31.5252929114117,2834960
69,H2-16-all-fractions_metab_121,0,2,0,0,0,0,3,0,1,0,0,0,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,5,4,1,3,9,3,32,2,0,0,0,0,2,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,5,1,0,3,1,1,3,0,2,1,0,3,1,0,0,0,2,1,9.09779839009867,33.1699410958988,4992368
70,H2-16-all-fractions_metab_123,0,0,0,0,0,0,2,0,2,0,1,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,1,1,6,2,23,2,0,0,0,0,2,0,0,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,0,3,0,2,1,0,0,1,0,0,1,0,0,0,0,0,10.1329271076796,40.8870312473171,2386429
71,H2-16-all-fractions_metab_126,0,0,0,1,0,0,2,2,2,0,2,0,0,5,2,5,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2,0,4,2,2,3,6,4,27,5,0,0,0,1,1,0,0,3,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,6,1,6,1,0,3,0,4,1,0,2,1,2,1,1,1,1,0,0,1,5.55319528593672,32.6052013813315,4566868
