,rgrowth,xenzyme,rGco2,rMco2,rXco2,jEX,jDE,jDEco2,jD,jED,jV,jE,dreserve,response,isolate,ontology,turnover,pc1,pc2
688,0.0337800514173873,4.675418234908957e-05,0.0004691351447549,5.3740440465225325e-05,6.49319026582304e-07,1.119052715983362e-06,0.0013667793106049,0.0002733558621209,0.0016401351727259,2.588329452418808e-06,0.0010222554618208,2.588329452418808e-06,0.0380819948761034,positive,Mycobacterium sp. URHD0025,Sugars,0.001024843791273219,0.34298918726412725,0.04478820050456748
689,0.0384414191205989,0.0001123912495758,0.0005190557144089,4.061369564046316e-06,1.517564171054363e-06,1.7389718116395951e-06,0.0011236987412662,0.0002247397482532,0.0013484384895194,2.7024131555639432e-06,0.0010052135684818,2.7024131555639432e-06,0.0702372479563105,undefined,Nocardioides sp. URHA0020,Sugars,0.001007915981637364,0.48847763924126686,-0.07227251076103064
693,0.0115663324033881,2.1481414114218584e-05,0.0001766198487246,5.435898978963998e-05,3.280248205674498e-07,1.22043813771819e-06,0.0010924880345333,0.0002184976069066,0.0013109856414399,2.8122072988768167e-06,0.000176859693401,2.8122072988768167e-06,0.0158897458673913,positive,Rhodospirillales bacterium URHD0017,Sugars,0.0001796719006998768,0.007533022599320208,0.07482083099513431
694,0.014499412982319,3.0420458580559763e-05,0.0003876631454096,4.139223675733962e-05,8.133357310758276e-07,1.1547549820272375e-06,0.0010219657218663,0.0002043931443732,0.0012263588662396,2.7303859292379246e-06,0.0006271413955396,2.7303859292379246e-06,0.0267901621443704,undefined,Rhodospirillales bacterium URHD0088,Sugars,0.0006298717814688379,0.19815803990849337,0.009439074155629218
698,0.0264815627844134,5.444428248599702e-05,0.0003488119363985,1.7552323239922005e-07,7.171334922480062e-07,2.6681428016954984e-06,0.0016529131121869,0.0003305826224373,0.0019834957346243,4.1562434654426574e-06,0.0017075995428472,4.1562434654426574e-06,0.0341375863222288,positive,Sphingomonas sp. URHD0057,Sugars,0.0017117557863126427,0.3633354228012129,-0.036677904637421446
701,0.012625454161192,2.654685888184837e-05,0.0003913619754564,2.0871338900164368e-05,8.22895636190064e-07,9.42953413470178e-07,0.0009141106300522,0.0001828221260104,0.0010969327560627,2.613800309022623e-06,0.0003196667338861,2.613800309022623e-06,0.0276377418510353,positive,Variovorax sp. URHB0020,Sugars,0.0003222805341951226,0.1431011345837172,-0.028528891441697117
702,0.0119130704902005,9.194233652611564e-05,2.805145634509822e-07,1.3901473100285918e-08,2.1649468467849594e-09,8.054828574796238e-09,2.615920334399792e-07,4.3530867150976326e-08,3.051229005909555e-07,3.5134873569029802e-09,2.0461810130846638e-07,3.5134873569029802e-09,0.0157928309797108,positive,Acidobacteriaceae bacterium URHE0068,Nucleotides,2.0813158866536936e-07,-0.2255369151425737,0.0025769097095291672
704,0.0108642869638809,2.5081919372454112e-05,4.4964988832126725e-06,1.263202050563927e-09,1.0380876611784752e-08,1.6123489205538022e-08,1.022196608085586e-06,1.7010114629106958e-07,1.1922977543766558e-06,2.614931650194811e-08,1.6425599682559557e-07,2.614931650194811e-08,0.0106359292161436,undefined,Blastococcus sp. URHD0036,Nucleotides,1.9040531332754368e-07,-0.24292336232092043,-0.002555326566459872
705,0.0129497054157027,1.8961810740190044e-05,3.521800673467624e-07,1.9513753168112362e-08,5.156852275109683e-10,1.9186411492384473e-09,1.7252603222839362e-07,2.8709619670976856e-08,2.012356518993705e-07,4.056819919806934e-09,2.107368715773958e-07,4.056819919806934e-09,0.0155837968309645,positive,Bradyrhizobium sp. URHA0002,Nucleotides,2.1479369149720276e-07,-0.22641962100442553,0.0024972460819730523
706,0.0140397357447317,2.6733163610156283e-05,4.231259970398669e-07,2.793168802039417e-08,8.056773084793827e-10,2.997575952519103e-09,2.3208919715675738e-07,3.862137495454595e-08,2.707105721113034e-07,4.7288893318916615e-09,2.4053012665104364e-07,4.7288893318916615e-09,0.0162893863926594,positive,Bradyrhizobium sp. URHA0013,Nucleotides,2.452590159829353e-07,-0.22369429048787637,0.0030603970852659695
707,0.002659115520991,4.4835081329323705e-06,6.70717133211376e-08,1.2142213494927182e-08,1.1308894622710972e-10,4.2075493766346406e-10,3.882510205578922e-08,6.460786811772079e-09,4.52858888675613e-08,7.39359778889666e-10,1.610111623894329e-07,7.39359778889666e-10,0.0030182836336926,positive,Bradyrhizobium sp. URHD0069,Nucleotides,1.6175052216832256e-07,-0.27405650619940025,-0.007644221729376124
708,0.0095706210825254,1.7106524239242083e-05,1.3309755118401194e-05,4.105345909695814e-08,2.378985089766245e-08,3.1205620407117234e-08,2.1829866727623534e-06,3.632652783601428e-07,2.5462519511224966e-06,5.243989212620963e-08,3.771756706954116e-07,5.243989212620963e-08,0.0096091665761763,positive,Burkholderia sp. URHA0054,Nucleotides,4.2961556282162127e-07,-0.24262577568207938,-0.005065456914901994
709,0.0190713773853445,0.0001380450762705,0.0003617734065249,2.6868838504306744e-05,2.618638207787946e-06,9.74281742504076e-06,0.0017463900128978,0.0002906123349612,0.002037002347859,3.017391485763825e-06,0.0015275652504959,3.017391485763825e-06,0.0148614939779751,positive,Caulobacter sp. URHA0033,Nucleotides,0.001530582641981664,0.40801474845008145,-0.11328193577083048
710,0.0105360752057957,5.670706990919909e-05,1.9196871963841283e-06,1.2756152719457098e-10,1.0332105069757516e-08,1.6047737661538275e-08,4.6408413535930034e-07,7.722706451546678e-08,5.413111998747672e-07,1.1164517798106016e-08,7.852926794471295e-08,1.1164517798106016e-08,0.0098801639320376,undefined,Cellulomonas sp. URHD0024,Nucleotides,8.969378574281896e-08,-0.24673986582987953,-0.0028711973292972516
711,0.0071233757249117,3.255934957934798e-05,7.011754040937298e-07,1.4347357693493655e-10,3.2049151947002115e-09,7.285976287473088e-09,2.01472548660368e-07,3.3526536091227656e-08,2.349990847515957e-07,4.462819394155011e-09,5.3754890682639666e-08,4.462819394155011e-09,0.0069210127598959,undefined,Cellulomonas sp. URHE0023,Nucleotides,5.821771007679468e-08,-0.25887586229884274,-0.0047428748534671895
712,0.0113283735354055,2.4160205619511315e-05,1.4496164391689585e-07,4.486848025296488e-10,3.0916204458023314e-10,7.028414759689081e-10,8.568369898231555e-08,1.4258407140136493e-08,9.994210612245204e-08,1.1528669312721144e-09,6.637419841449135e-08,1.1528669312721144e-09,0.0154411414348887,positive,Comamonadaceae bacterium URHA0028,Nucleotides,6.752706534576346e-08,-0.22708275460326266,0.002382693345964531
713,0.0067200292017174,1.654910342694981e-05,1.163091325131915e-07,3.8211722608943345e-09,2.8642909214854063e-10,1.0656784666640703e-09,2.3189255379021325e-08,3.858865203040875e-09,2.7048120582062205e-08,1.325913864084758e-09,1.1622818060456785e-07,1.325913864084758e-09,0.0080033210079676,positive,Dongia sp. URHE0060,Nucleotides,1.1755409446865261e-07,-0.2551994442244324,-0.0036346165616558466
714,0.0090950106906526,6.539643786864577e-05,3.248304626990141e-06,1.3001883480813303e-09,2.3356492800576656e-08,3.627710583919354e-08,6.611037860022468e-07,1.1001260513567721e-07,7.711163911379241e-07,1.6860447004914522e-08,1.2176684623545886e-07,1.6860447004914522e-08,0.0097769541484931,undefined,Flavobacterium sp. URHB0058,Nucleotides,1.3862729324037338e-07,-0.24572411475963213,-0.0038122434233599785
715,0.0099208570861901,3.821231864789063e-05,4.129222439718805e-06,1.1096701780374428e-09,1.5904589922396493e-08,2.2580963491785023e-08,7.811153746044829e-07,1.2998342936653138e-07,9.110988039710144e-07,2.1631253069733696e-08,1.330700186407466e-07,2.1631253069733696e-08,0.009979262255817,negative,Geodermatophilaceae bacterium URHA0031,Nucleotides,1.5470127171048028e-07,-0.2451655126769983,-0.003346807667307237
716,0.0128355447371929,3.32823957678935e-05,3.369250431078569e-06,1.2326018820824656e-09,8.73642128825039e-09,1.5056567835460225e-08,2.333594720530754e-06,3.883275817990525e-07,2.721922302329806e-06,4.074280625543248e-08,3.135084191010474e-07,4.074280625543248e-08,0.0137714523383236,negative,Geodermatophilaceae bacterium URHB0048,Nucleotides,3.542512253564799e-07,-0.23147575207149387,0.00022251565851207745
717,0.017818553922242,5.3145999845356906e-05,0.0005008941289995,6.489500120910609e-06,1.493977537039205e-06,2.121114243500468e-06,0.0012260034686117,0.0002040161293024,0.0014300195979142,2.008889904410012e-06,0.000991192236743,2.008889904410012e-06,0.0165003573638812,negative,Geodermatophilaceae bacterium URHB0062,Nucleotides,0.0009932011266474102,0.26861288425383617,-0.10964693599816284
718,0.0098688013946202,3.604834704071942e-05,2.102488750742343e-06,2.5812472424778086e-10,7.679883412922347e-09,1.4979832426312356e-08,4.384229292843851e-07,7.2956848263498e-08,5.113797775478831e-07,1.1669251144798437e-08,8.878944256538576e-08,1.1669251144798437e-08,0.0080961624484254,undefined,Intrasporangiaceae bacterium URHB0013,Nucleotides,1.004586937101842e-07,-0.2536051629253795,-0.004194628760267927
720,0.0055294760293302,1.5111177762462283e-05,2.478259611731641e-07,3.520042447826575e-10,6.772689009910317e-10,2.519823941462925e-09,1.795992337808013e-07,2.988665321080208e-08,2.0948588699160338e-07,2.27762763036676e-09,7.312153574512385e-08,2.27762763036676e-09,0.0049444952365018,undefined,Marmoricola sp. URHB0036,Nucleotides,7.539916337549061e-08,-0.26668238266988975,-0.006154176013104904
721,0.0145896070320948,3.513976523358489e-05,3.657497433244798e-07,7.295419116490006e-09,8.809257224264504e-10,2.4485573229648603e-09,2.2929302356300426e-07,3.8156070795087815e-08,2.674490943580921e-07,2.9151800594180194e-09,1.703863819708608e-07,2.9151800594180194e-09,0.0157870442908545,positive,Mesorhizobium sp. URHA0056,Nucleotides,1.7330156203027883e-07,-0.2256302442999894,0.0026198426551338086
722,0.0113126456667938,3.156197730149645e-05,2.496537997349053e-07,4.2214328115990095e-09,6.965273900157961e-10,1.9360170761856393e-09,1.2206463697188394e-07,2.0312466805585663e-08,1.4237710377746958e-07,2.0477746284821554e-09,1.3032973770287985e-07,2.0477746284821554e-09,0.0126990599575153,positive,Mesorhizobium sp. URHB0007,Nucleotides,1.3237751233136201e-07,-0.23736860181227817,0.00013449547741810645
723,0.0154819313740279,4.069002324118223e-05,4.4940953155402693e-07,2.4459548174235832e-08,1.1811500672596264e-09,4.394547296629469e-09,2.29037360106662e-07,3.811352648742276e-08,2.671508865940848e-07,4.729056291807844e-09,2.3295161347242533e-07,4.729056291807844e-09,0.0166997600065611,positive,Mesorhizobium sp. URHC0008,Nucleotides,2.3768066976423316e-07,-0.222111110600347,0.003363395181280548
724,0.0176411163822043,5.443914045504945e-05,0.0005403992390787,1.6165327347144029e-06,1.6676308596708248e-06,3.2527617261458488e-06,0.0016029093502407,0.0002667360816108,0.0018696454318516,2.5808145300336483e-06,0.0014635895911635,2.5808145300336483e-06,0.013362551121699,undefined,Microbacterium sp. URHA0036,Nucleotides,0.0014661704056935336,0.36366053451846075,-0.1297874560557406
725,0.008113090961863,4.850380637052388e-05,4.82368790636669e-07,1.989094164776977e-08,2.883823505764333e-09,3.782768628064256e-09,2.5329796829801214e-07,4.215067279609223e-08,2.954486410941044e-07,2.2607604572364404e-09,1.757670181296434e-07,2.2607604572364404e-09,0.0107557381788421,negative,Micromonosporaceae bacterium URHE0070,Nucleotides,1.7802777858687983e-07,-0.2444518544855844,-0.0015571480769327984
726,0.0086474583330404,1.4671052367601914e-05,8.666273750334722e-06,3.7530794216775035e-08,1.4702974114063352e-08,2.2836534262268616e-08,1.6144945969981574e-06,2.686639531552144e-07,1.883158550153372e-06,4.765809607730602e-08,2.945186720409128e-07,4.765809607730602e-08,0.0109556788559911,positive,Mycobacterium sp. URHB0044,Nucleotides,3.4217676811821884e-07,-0.23986169632688653,-0.002949592982334825
727,0.0118889836573439,1.6455265357431985e-05,1.0931854523617576e-05,5.487862549835505e-08,1.513052521725459e-08,2.6076327114183697e-08,7.338512602642488e-06,1.2211832791333535e-06,8.559695881775842e-06,1.3745496584696816e-07,1.047874504054899e-06,1.3745496584696816e-07,0.0132625605409597,positive,Mycobacterium sp. URHD0025,Nucleotides,1.185329469901867e-06,-0.2298101849440033,-0.0012709179613935695
728,0.0068502314705657,2.0028034668682325e-05,1.8956621998672778e-07,1.7563412858283466e-10,5.542351148598008e-10,6.350962022860653e-10,1.2504835443841325e-07,2.0808979665490223e-08,1.4585733410390344e-07,9.86150427666779e-10,4.364359181848136e-08,9.86150427666779e-10,0.0121613848055224,undefined,Nocardioides sp. URHA0020,Nucleotides,4.462974224614814e-08,-0.23944499890111937,-0.00029356239331642953
729,0.0072989714140926,2.2317728772539755e-05,8.877271688966718e-07,1.8010777410561582e-10,2.714362484171104e-09,6.170765681407409e-09,2.2445205633206619e-07,3.7350497710001694e-08,2.618025540420679e-07,6.695617532400708e-09,5.588753005810802e-08,6.695617532400708e-09,0.0084077009385006,undefined,Nocardioides sp. URHA0032,Nucleotides,6.258314759050873e-08,-0.25322425831068185,-0.0035331425159329808
730,0.006185107829538,6.185107829538016e-05,1.7553394364202923e-06,2.10041531874803e-08,1.7553394364202927e-08,1.2437745705306686e-08,8.731999446871633e-07,1.453069892403211e-07,1.0185069339274845e-06,5.0655728199669596e-09,2.315969739781128e-07,5.0655728199669596e-09,0.0070452428809436,negative,Paenibacillus sp. URHA0014,Nucleotides,2.3666254679807976e-07,-0.2569422211132689,-0.005499044290047442
732,0.0022923603277373,0.0006372898804164,5.644260288198443e-06,8.529457744840627e-08,1.0482725931662828e-08,3.900167826360598e-08,5.983358943893088e-08,9.956755940848532e-09,6.979034537977942e-08,1.6174801198085683e-09,2.8568261095475986e-07,1.6174801198085683e-09,0.0037549434189195,positive,Rhodospirillales bacterium URHD0017,Nucleotides,2.8730009107456844e-07,-0.26851615596012696,-0.008135976199851762
733,0.0031557224966925,6.6208560042700126e-06,1.4940340861790328e-07,7.424000892896534e-09,3.1345546258993803e-10,4.4503670899912456e-10,3.656866242580415e-08,6.0852984130031795e-09,4.265396083880733e-08,1.0011249482777211e-09,1.1276578350374141e-07,1.0011249482777211e-09,0.005898593990208,undefined,Rhodospirillales bacterium URHD0088,Nucleotides,1.1376690845201913e-07,-0.26313729841295025,-0.005339054045254572
734,0.0136612140189558,5.738238111021692e-05,2.65911133184323e-07,8.813034276831312e-09,1.1169295762924243e-09,4.155610693406044e-09,1.8052553146176465e-07,3.0040796059733775e-08,2.1056632752149842e-07,3.0468788130120115e-09,1.637423377540559e-07,3.0468788130120115e-09,0.0163588441585611,negative,Solirubrobacter sp. URHD0082,Nucleotides,1.6678921656706793e-07,-0.22349086856630995,0.0030841940996503736
735,0.007781091845687,2.59431379856172e-05,1.4738077159713245e-07,6.5665438202652785e-09,4.913860123744056e-10,1.8282343049698371e-09,5.072868924763924e-08,8.441632580866871e-09,5.917032182850611e-08,1.4812653611193906e-09,1.346270249813167e-07,1.4812653611193906e-09,0.0079403355673179,negative,Solirubrobacterales bacterium URHD0059,Nucleotides,1.3610829034243608e-07,-0.25540612816056774,-0.0036952728157023103
736,0.0056521940225082,2.302027643375688e-05,7.219467964867728e-08,2.447548743872049e-12,2.9403475463525363e-10,1.0939758392389252e-09,4.518377773682234e-08,7.518917912659395e-09,5.270269564948175e-08,8.399894986690364e-10,1.639151625601137e-08,8.399894986690364e-10,0.0068023260741896,positive,Sphingomonas sp. URHD0007,Nucleotides,1.723150575468041e-08,-0.25976657896126765,-0.004609577848527791
739,0.0051194954410671,2.8788410383762152e-05,1.920829427989499e-06,5.4122984956579986e-08,1.0801381989050436e-08,1.1051907162980249e-08,9.741379456337926e-07,1.6210382610080225e-07,1.136241771734595e-06,8.035088333024581e-09,2.573937801503284e-07,8.035088333024581e-09,0.0077109503776584,positive,Streptomyces sp. URHA0041,Nucleotides,2.65428868483353e-07,-0.2548121760206616,-0.004554069947402688
740,0.0140092740849885,2.9456542111132396e-05,7.509507496354887e-07,8.578431903004746e-09,1.5789834823580864e-09,1.809351999235409e-09,1.9424344786873217e-07,3.2323559754205826e-08,2.26567007622938e-07,4.721794626504924e-09,1.315576660615594e-07,4.721794626504924e-09,0.0306954662145757,positive,Variovorax sp. URHB0020,Nucleotides,1.3627946068806432e-07,-0.16910963597375345,0.014619367471389921
741,0.0225749908747212,0.0001742285844598,0.0003600894479944,0.000102804659345,2.779087493374755e-06,1.0339779651743707e-05,0.0018534068387367,0.0001814405596933,0.00203484739843,4.750414105372661e-06,0.0015041126563064,4.750414105372661e-06,0.0299905206350173,positive,Acidobacteriaceae bacterium URHE0068,Sugars,0.0015088630704117726,0.47836414078234885,0.015344028549161856
744,0.0129047157562848,1.889593392062068e-05,0.0003268707028488,3.200363333404848e-05,4.78625590696235e-07,1.780758308359382e-06,0.0017074748313539,0.0001671544436915,0.0018746292750455,4.035638041082287e-06,0.0003451227707281,4.035638041082287e-06,0.015466537702637,positive,Bradyrhizobium sp. URHA0002,Sugars,0.00034915840876918226,0.05435445993492255,0.006200459911664054
745,0.0206971066564954,3.940951229887406e-05,0.0003232994243411,0.0001636677044775,6.155968006181041e-07,2.2903687947514624e-06,0.0017561133169984,0.0001719159422862,0.0019280292592846,4.013825095402893e-06,0.0014016670081739,4.013825095402893e-06,0.0239311607218069,positive,Bradyrhizobium sp. URHA0013,Sugars,0.0014056808332693028,0.31343081343790935,0.23749013498573704
746,0.016846002525304,2.8403876677554237e-05,0.000342988493152,0.000101914781133,5.783094741128298e-07,2.15163881925185e-06,0.0017715616355723,0.0001734282662454,0.0019449899018178,3.893786237570806e-06,0.0013441640717784,3.893786237570806e-06,0.0184560489002739,positive,Bradyrhizobium sp. URHD0069,Sugars,0.0013480578580159707,0.24987429571524358,0.12497104005983216
751,0.0104439662330071,2.2274015849147584e-05,2.2208939550369645e-06,1.1807592115305475e-09,4.736536489119385e-09,1.0767926902260196e-08,1.0369256087191031e-06,1.0151055821861301e-07,1.1384361669377162e-06,3.0482326091125365e-08,1.746703081514222e-07,3.0482326091125365e-08,0.0142250564780901,positive,Comamonadaceae bacterium URHA0028,Sugars,2.0515263424254755e-07,-0.23058351703564597,0.0009211711336506852
758,0.0213949249174448,4.29671411233921e-05,0.000534686898754,4.745115362713961e-07,1.0738045365544296e-06,2.4411611276498807e-06,0.0017567515591943,0.0001719784234526,0.001928729982647,3.838895854505305e-06,0.0015989040023707,3.838895854505305e-06,0.0262791749729417,undefined,Lysobacter sp. URHA0019,Sugars,0.0016027428982252053,0.3456509441475249,-0.09500337943919826
766,0.033409376094356,4.624113926839187e-05,0.0005734599944258,6.176413963480078e-05,7.93712621038045e-07,1.3679042626518711e-06,0.0016614236406711,0.000162646230148,0.0018240698708191,3.1463002446175407e-06,0.0011741959363026,3.1463002446175407e-06,0.0376552876052314,positive,Mycobacterium sp. URHD0025,Sugars,0.0011773422365472174,0.366724327611722,0.030729570795839004
767,0.03908252778947,0.0001142656602,0.0006240430686392,4.473635069401454e-06,1.8245158966030264e-06,2.0907067882847024e-06,0.0013505482966324,0.000132212870759,0.0014827611673915,3.248001292076332e-06,0.0011068062000198,3.248001292076332e-06,0.0714530238263144,undefined,Nocardioides sp. URHA0020,Sugars,0.0011100542013118765,0.5263882697442559,-0.10595067518670133
771,0.0115670565484724,2.148275902286314e-05,0.000230710416928,5.784355695406309e-05,4.284837953509624e-07,1.594202427535577e-06,0.0011625899575567,0.0001138125576016,0.0012764025151583,2.992655844217255e-06,0.0001881883996553,2.992655844217255e-06,0.0158907024160029,positive,Rhodospirillales bacterium URHD0017,Sugars,0.00019118105549951727,-0.005723899355826462,0.061729292890666226
772,0.014503696148574,3.0429444867233163e-05,0.000475362971876,4.3807533555595975e-05,9.973341413421658e-07,1.4159916064887009e-06,0.0012442706452477,0.0001218087456921,0.0013660793909398,3.324304262176442e-06,0.0006636386703717,3.324304262176442e-06,0.0267981466071332,undefined,Rhodospirillales bacterium URHD0088,Sugars,0.0006669629746338764,0.21416495172792638,-0.012397690006984574
776,0.0262422440644351,5.3952259560433606e-05,0.0004186565881137,1.9273490813042128e-07,8.607293207522856e-07,3.202400621639425e-06,0.0019841711659715,0.000194241825031,0.0021784129910026,4.9891605735469584e-06,0.0018737986623303,4.9891605735469584e-06,0.0338208743677954,positive,Sphingomonas sp. URHD0057,Sugars,0.001878787822903847,0.36128164168848487,-0.06233077420863412
779,0.0126272707192854,2.655067846019682e-05,0.0004877855406929,2.2043898977207497e-05,1.0256402461295917e-06,1.1752777977509091e-06,0.0011313226232939,0.0001107516200296,0.0012420742433236,3.2348815535038788e-06,0.0003376012379859,3.2348815535038788e-06,0.0276417493383639,positive,Variovorax sp. URHB0020,Sugars,0.0003408361195394039,0.1647070566919123,-0.053857302827593496
780,0.0225749908747212,0.0001742285844598,0.0003600894479944,0.000102804659345,2.779087493374755e-06,1.0339779651743707e-05,0.0018534068387367,0.0001814405596933,0.00203484739843,4.750414105372661e-06,0.0015041126563064,4.750414105372661e-06,0.0299905206350173,positive,Acidobacteriaceae bacterium URHE0068,Sugars,0.0015088630704117726,0.47836414078234885,0.015344028549161856
783,0.0129047157562848,1.889593392062068e-05,0.0003268707028488,3.200363333404848e-05,4.78625590696235e-07,1.780758308359382e-06,0.0017074748313539,0.0001671544436915,0.0018746292750455,4.035638041082287e-06,0.0003451227707281,4.035638041082287e-06,0.015466537702637,positive,Bradyrhizobium sp. URHA0002,Sugars,0.00034915840876918226,0.05435445993492255,0.006200459911664054
784,0.0206971066564954,3.940951229887406e-05,0.0003232994243411,0.0001636677044775,6.155968006181041e-07,2.2903687947514624e-06,0.0017561133169984,0.0001719159422862,0.0019280292592846,4.013825095402893e-06,0.0014016670081739,4.013825095402893e-06,0.0239311607218069,positive,Bradyrhizobium sp. URHA0013,Sugars,0.0014056808332693028,0.31343081343790935,0.23749013498573704
785,0.016846002525304,2.8403876677554237e-05,0.000342988493152,0.000101914781133,5.783094741128298e-07,2.15163881925185e-06,0.0017715616355723,0.0001734282662454,0.0019449899018178,3.893786237570806e-06,0.0013441640717784,3.893786237570806e-06,0.0184560489002739,positive,Bradyrhizobium sp. URHD0069,Sugars,0.0013480578580159707,0.24987429571524358,0.12497104005983216
790,0.0104439662330071,2.2274015849147584e-05,2.2208939550369645e-06,1.1807592115305475e-09,4.736536489119385e-09,1.0767926902260196e-08,1.0369256087191031e-06,1.0151055821861301e-07,1.1384361669377162e-06,3.0482326091125365e-08,1.746703081514222e-07,3.0482326091125365e-08,0.0142250564780901,positive,Comamonadaceae bacterium URHA0028,Sugars,2.0515263424254755e-07,-0.23058351703564597,0.0009211711336506852
797,0.0213949249174448,4.29671411233921e-05,0.000534686898754,4.745115362713961e-07,1.0738045365544296e-06,2.4411611276498807e-06,0.0017567515591943,0.0001719784234526,0.001928729982647,3.838895854505305e-06,0.0015989040023707,3.838895854505305e-06,0.0262791749729417,undefined,Lysobacter sp. URHA0019,Sugars,0.0016027428982252053,0.3456509441475249,-0.09500337943919826
805,0.033409376094356,4.624113926839187e-05,0.0005734599944258,6.176413963480078e-05,7.93712621038045e-07,1.3679042626518711e-06,0.0016614236406711,0.000162646230148,0.0018240698708191,3.1463002446175407e-06,0.0011741959363026,3.1463002446175407e-06,0.0376552876052314,positive,Mycobacterium sp. URHD0025,Sugars,0.0011773422365472174,0.366724327611722,0.030729570795839004
806,0.03908252778947,0.0001142656602,0.0006240430686392,4.473635069401454e-06,1.8245158966030264e-06,2.0907067882847024e-06,0.0013505482966324,0.000132212870759,0.0014827611673915,3.248001292076332e-06,0.0011068062000198,3.248001292076332e-06,0.0714530238263144,undefined,Nocardioides sp. URHA0020,Sugars,0.0011100542013118765,0.5263882697442559,-0.10595067518670133
810,0.0115670565484724,2.148275902286314e-05,0.000230710416928,5.784355695406309e-05,4.284837953509624e-07,1.594202427535577e-06,0.0011625899575567,0.0001138125576016,0.0012764025151583,2.992655844217255e-06,0.0001881883996553,2.992655844217255e-06,0.0158907024160029,positive,Rhodospirillales bacterium URHD0017,Sugars,0.00019118105549951727,-0.005723899355826462,0.061729292890666226
811,0.014503696148574,3.0429444867233163e-05,0.000475362971876,4.3807533555595975e-05,9.973341413421658e-07,1.4159916064887009e-06,0.0012442706452477,0.0001218087456921,0.0013660793909398,3.324304262176442e-06,0.0006636386703717,3.324304262176442e-06,0.0267981466071332,undefined,Rhodospirillales bacterium URHD0088,Sugars,0.0006669629746338764,0.21416495172792638,-0.012397690006984574
815,0.0262422440644351,5.3952259560433606e-05,0.0004186565881137,1.9273490813042128e-07,8.607293207522856e-07,3.202400621639425e-06,0.0019841711659715,0.000194241825031,0.0021784129910026,4.9891605735469584e-06,0.0018737986623303,4.9891605735469584e-06,0.0338208743677954,positive,Sphingomonas sp. URHD0057,Sugars,0.001878787822903847,0.36128164168848487,-0.06233077420863412
818,0.0126272707192854,2.655067846019682e-05,0.0004877855406929,2.2043898977207497e-05,1.0256402461295917e-06,1.1752777977509091e-06,0.0011313226232939,0.0001107516200296,0.0012420742433236,3.2348815535038788e-06,0.0003376012379859,3.2348815535038788e-06,0.0276417493383639,positive,Variovorax sp. URHB0020,Sugars,0.0003408361195394039,0.1647070566919123,-0.053857302827593496
819,0.0106835885326721,8.245347771470745e-05,2.5038687954085056e-07,1.1582710550611961e-08,1.932428315555221e-09,7.1897279316556084e-09,1.090125968605537e-07,6.043703556517745e-08,1.694496324257312e-07,3.1375747168043117e-09,1.704878718749939e-07,3.1375747168043117e-09,0.0141693203272389,positive,Acidobacteriaceae bacterium URHE0068,Organic acids,1.736254465917982e-07,-0.23169831428791524,0.0012745690696344038
821,0.0051863295350813,1.1973459433679931e-05,2.460779772877652e-07,6.027254673830236e-10,5.681098084198144e-10,8.823833194605631e-10,1.9515837920529705e-07,1.0819661437806622e-07,3.033549935833633e-07,1.0823912647702506e-09,7.837329119075852e-08,1.0823912647702506e-09,0.0050671571199525,undefined,Blastococcus sp. URHD0036,Organic acids,7.945568245552878e-08,-0.26619425084615167,-0.0060426841398683265
822,0.0227182741660905,3.3265591861170785e-05,0.0001583216130538,7.298275116837727e-05,2.3182492314992754e-07,8.625200281988516e-07,0.0008755783735284,0.0004854242796245,0.001361002653153,2.069448527603264e-06,0.0007857347896359,2.069448527603264e-06,0.0273090020569893,positive,Bradyrhizobium sp. URHA0002,Organic acids,0.0007878042381635033,0.23436548883972494,0.143493934371858
823,0.0204128578095035,3.8868271988458375e-05,0.0001518581876767,9.318253444387094e-05,2.8915428684095866e-07,1.0758177345694095e-06,0.0008254492381242,0.0004576324791673,0.0012830817172916,1.8866997421274204e-06,0.0007999211588555,1.8866997421274204e-06,0.0236001668286085,positive,Bradyrhizobium sp. URHA0013,Organic acids,0.0008018078585976274,0.2257199084278429,0.17146623929288243
824,0.0221122573543068,3.728325636961388e-05,0.0001678377601351,6.31079714719555e-05,2.8298957177253576e-07,1.0528815025957004e-06,0.000900167451975,0.0004990565666389,0.0013992240186139,1.9785410956315464e-06,0.0008341341722061,1.9785410956315464e-06,0.0242822874688225,positive,Bradyrhizobium sp. URHD0069,Organic acids,0.0008361127133017316,0.23492443459994597,0.12092485934632506
825,0.0233745745024134,4.177970498044121e-05,0.0002284108884993,4.388174582031516e-05,4.082615294168749e-07,5.355247651032539e-07,0.000598492311859,0.0003318066184918,0.0009302989303508,9.936528683399762e-07,0.0004026067034549,9.936528683399762e-07,0.0233868013959792,positive,Burkholderia sp. URHA0054,Organic acids,0.00040360035632323996,0.1269830192807426,0.060425962206740305
826,0.0315607921947964,0.0002284476824961,0.0002068891595635,1.720852404803827e-05,1.497533672290065e-06,5.571673518541445e-06,0.0010118870597028,0.0005609943802497,0.0015728814399525,1.7483392785554889e-06,0.0009802472842865,1.7483392785554889e-06,0.0247621170102885,positive,Caulobacter sp. URHA0033,Organic acids,0.0009819956235650555,0.3493094686974226,-0.024702355755794266
